ID,URL,URL TITLE,AUTHOR,DESCRIPTION,PUBLISH DATE,GALLERY PRESS,ARTIST
513,http://chicagojournal.com/main.asp?SectionID=1&SubSectionID=60&ArticleID=2566&TM=37790.91,Chicago Journal.,"Inklebarger, Timothy","Murder, Inc. (Death by Design.) Chicago, IL"," February 1, 2007",true,
549,,Time Out Chicago,"Malooley, Jake","Death by Design.(review). Chicago, IL"," February 1, 2007",true,
514,http://www.artinfo.com/News/Article.aspx?a=24396&c=237,Artinfo.com,"Ayers, Robert",Aqua Adds Depth... (Stan Shellabarger)," December 1, 2006",false,Stan Shellabarger
515,http://www.fnewsmagazine.com/extras/extraspage2.html,fNews.,"Ewing, Caroline","Open and Shut: Joey Fauerso. Chicago, IL"," December 1, 2006",true,
516,http://chi.flavorpill.net/mailer/issue117/index.html#death,Flavorpill 117,"Mast, Audrey","Death by Design, Co. and Where All the D*cks Hang out Chicago, IL"," December 1, 2006",true,
517,http://artinfo.com/News/Article.aspx?a=22777,Artinfo.com,,On Collecting: 10 Works We Like for Under $2000 (Geoffrey Todd Smith)," December 1, 2006",true,
518,http://museumgoer.com/News/Article.aspx?a=22678&c=12,Artinfo.com,"Janku, Laura Richard",Fair Report: Affair@the Jupiter (Geoffrey Todd Smith)," November 1, 2006",true,
519,http://www.timeout.com/chicago/Details.do?page=1&xyurl=xyl://TOCWebArticles1/82/out_there/circle_du_soleil.xml,Time Out Chicago,"Pietrusiak, Leah",Circle du Soleil. (Stan Shellabarger)," July 1, 2006",false,Stan Shellabarger
562,,UR,"Wu, Suzanne","Eric Lebofsky. July 2007, Chicago, IL"," July 1, 2007",true,
520,http://www.timeout.com/chicago/Details.do?page=1&xyurl=xyl://TOCWebArticles1/70/art_design/lebofsky_mannis_and_o_brien.xml,Time Out Chicago,"Weinberg, Lauren","Lebofsky, Mannis and O'Brien (review)"," July 1, 2006",true,
521,http://leisurearts.blogspot.com/2006/05/amy-jean-porter-west-town-gallery.html,Leisure Arts,,"Matthew Northridge. Chicago, IL"," June 1, 2006",true,
522,http://www.artnet.com/magazineus/reviews/orden/orden5-18-06_detail.asp?picnum=4,Artnet.com,"Orden, Abraham",The Windy Apple (Mark Wagner)," June 1, 2006",true,
523,reader_wagner.pdf,Chicago Reader.,"Camper, Fred","All About the Washingtons (Mark Wagner). (pdf) Chicago, IL"," June 1, 2006",true,
524,http://chi.flavorpill.net/mailer/issue77/index.html#wagner,Flavorpill.,"Mast, Audrey","Mark Wagner w/ Derek Fansler and Scott Wolniak. Chicago, IL"," March 1, 2006",true,
525,http://www.timeout.com/chicago/Details.do?page=1&xyurl=xyl://TOCWebArticles1/42-43/art_design/art_man_walking.xml,Time Out Chicago,"Elms, Anthony","Amy Hauber (review). Chicago, IL"," March 1, 2006",true,
550,,Time Out Chicago,"Lopez, Ruth","Interview with Stan Shellabarger. Chicago, IL"," December 1, 2005",false,Stan Shellabarger
526,avd_el_artpapers.html,Art Papers.,"Grabner, Michelle","Review: Eric Lebofsky and Aaron Van Dyke. Atlanta, GA"," December 1, 2005",true,
527,http://www.newcitychicago.com/chicago/4670.html%20,NewCity Chicago.,"Workman, Michael","West Town Shakers. Chicago, IL"," December 1, 2005",true,
551,,Time Out Chicago,"Ferrara, Anette","Aaron Van Dyke (review). Chicago, IL"," October 1, 2005",true,
528,http://chi.flavorpill.net/mailer/issue47/index.html#vandyke,"Flavorpill, issue 47","Ferrara, Annette",Eric Lebofsky (review)," October 1, 2005",true,
529,http://www.nyfa.org/level3.asp?id=387&fid=6&sid=17,NYFA Current,"Frank, Nicholas","A General Theory of Platforming NYC, NY"," October 1, 2005",true,
552,,Redeye,"Ferrara, Annette","Peripheral Vision Metromix in , Chicago, IL"," October 1, 2005",true,
530,http://chi.flavorpill.net/mailer/issue42/index.html#things,www.flavorpill.com,"Ferrara, Annette",Things We Said We'd Never Do Again (review.)," March 1, 2005",true,
553,,Art Review,"Grabner, Michelle","A Different Kind of Animal (Jibangus). London, England"," March 1, 2005",true,
554,,Punk Planet,"Tanzer, Ben","Scott Speh (interview). Chicago, IL"," March 1, 2005",true,
531,http://www.chicagomag.com/primetime/042905marquee.htm,chicagomag.com,"Wilk, Deborah",Marquee: It's Showtime Folks!," March 1, 2005",true,
555,,Time Out Chicago,"Elms, Anthony","Jibangus‰Û_Paul Nudd (review). Chicago, IL"," March 1, 2005",false,Paul Nudd
532,http://www.dailynorthwestern.com/vnews/display.v/ART/2005/01/27/41f88dc994e32%20,The Daily Northwestern,"Jeffires, Kim","Unlcear Concepts (Fuzzy Logic review). Evanston, IL"," March 1, 2005",true,
556,,Bridge Magazine,"Stabler, Bert","Fuzzy Logic (review). Chicago, IL"," March 1, 2005",true,
533,http://www.briansholis.com/WRITING/CONTENT/SHELLABARGER/,artforum.com,"Sholis, Brian",Stan Shellabarger (review)," March 1, 2005",false,Stan Shellabarger
534,http://www.findarticles.com/p/articles/mi_m1248/is_5_93/ai_n13685064,Art in America,"Snodgrass, Susan","Stan Shellabarger (review). New York, NY"," March 1, 2005",false,Stan Shellabarger
557,,Art US,"Grabner, Michelle","Stan Shellabarger (review). Los Angeles, CA"," February 1, 2005",false,Stan Shellabarger
558,,Ten by Ten,"Tanzer, Ben","Stan Shellabarger (review). Chicago, IL"," February 1, 2005",false,Stan Shellabarger
535,http://erikandtheanimals.com/Pages/Dialogues.html,Drawing You Out,"Fabian, Erik","Stan Shellabarger (interview). Chicago, IL"," February 1, 2005",false,Stan Shellabarger
559,,Chicago Social,"Connors, Thomas","Westward, Ho! Chicago, IL"," February 1, 2005",true,
536,http://www.newcitychicago.com/chicago/3888.html,New City,"Workman, Michael","Physical Therapy (Stan Shellabarger). Chicago, IL"," February 1, 2005",false,Stan Shellabarger
537,http://www.westernexhibitions.com/current/sally_ann_tribune.htm,Chicago Tribune,"Fox, Ellen","Home sweet home isn't all that sweet (Sally-Ann Rowland). Chicago, IL"," February 1, 2005",true,
538,http://www.newcitychicago.com/chicago/3511.html,New City,"Workman, Michael","Bursting at the seams (This Thing We Do). Chicago, IL"," February 1, 2005",true,
560,,New City,"Workman, Michael","Art for Hire (Aaron van Dyke and Adriane Herman).Chicago, IL"," February 1, 2005",true,
561,,New City,"Workman, Michael","The Great Outdoors (Dan Attoe). Chicago, IL"," February 1, 2005",false,Dan Attoe
